passmisses;goals;outsides;goalkicks;passmisses_offside;fast_attacks;all_attacks;leftwing_1stquarter_possession;leftwing_2ndquarter_possession;middlewing_1stquarter_possession;middlewing_2ndquarter_possession;middlewing_4thquarter_possession;rightwing_3rdquarter_possession;passchains;k
-0,734215045;0,830924908;-0,151481157;-0,724793708;-0,107674488;0,435532601;-0,395915902;-0,716861651;-1,148781709;-0,69156322;-1,204568482;0,972734209;-1,043124026;0,570371723;6
-2,132026534;0,210638818;0,515591828;-0,724793708;-0,810854821;0,634113126;-0,238695937;-0,765579418;-0,870863011;-0,718873559;-0,806848849;1,646451698;-0,189506448;0,916762267;6
-1,258394353;-0,099504227;0,182055335;0,878436614;1,298686176;0,435532601;-0,238695937;-0,960450489;-0,903559328;-0,281908132;-0,87048399;0,583475215;-0,983962412;0,743566995;6
-0,734215045;-0,409647272;-1,152090634;-0,724793708;0,595505844;0,435532601;-0,238695937;0,111340398;-0,870863011;-0,227287453;0,052225559;1,332050203;-1,245963847;0,570371723;6
-1,782573662;0,210638818;-0,818554142;-0,724793708;-0,810854821;0,634113126;0,232963959;-0,32711951;-0,772774058;-0,309218471;-0,090953509;0,089415723;-0,755767614;0,916762267;6
-1,782573662;-0,099504227;-1,152090634;-0,724793708;-0,810854821;0,634113126;-0,238695937;0,354929236;-0,445810883;-0,445770167;-0,552308283;0,074444223;-0,27402304;0,916762267;6
-1,607847225;0,520781863;-0,818554142;-0,724793708;-0,107674488;0,832693652;0,232963959;-0,716861651;-1,214174344;-0,090735757;-0,059135938;1,826109696;0,157011579;0,570371723;6
-1,607847225;0,830924908;1,182664813;0,076821453;-0,107674488;0,832693652;-0,238695937;-0,083530672;-1,295915138;-0,800804576;-1,204568482;1,272164204;-0,705057658;0,570371723;6
0,488870008;-0,409647272;0,182055335;-0,724793708;1,298686176;0,435532601;-0,238695937;-1,057886024;-1,001648281;-0,746183898;-0,440946786;0,149301722;-0,544476134;1,08995754;6
-0,559488609;0,210638818;-0,151481157;-0,724793708;2,001866508;0,634113126;-0,081475972;-0,911732721;-0,020758756;-0,227287453;0,545397905;1,092506207;-0,848735865;0,916762267;6
-0,734215045;-0,099504227;0,84912832;0,878436614;1,298686176;0,038371549;-0,553135868;-0,473272813;-1,394004091;-0,500390845;-0,329585289;-0,030356275;0,097849965;1,08995754;6
-1,433120789;-0,099504227;0,515591828;-0,724793708;-0,810854821;1,031274177;0,075743994;-1,106603791;-0,740077741;-0,391149488;-0,886392776;1,466793701;-0,620541067;1,609543357;6
-0,559488609;-0,409647272;-0,818554142;-0,724793708;0,595505844;0,634113126;0,075743994;0,403647003;-0,691033264;-0,172666775;-0,600034639;2,499827185;0,326044763;1,08995754;6
